timestamp,price,volume,open,high,low,close
2024-01-08 12:56:00,148.63,986,148.63,148.63,148.63,148.63
2024-01-08 12:57:00,146.96,193,146.96,146.96,146.96,146.96
2024-01-08 12:58:00,152.96,232,152.96,152.96,152.96,152.96
2024-01-08 12:59:00,151.02,917,151.02,151.02,151.02,151.02
2024-01-08 13:00:00,155.59,1107,155.59,155.59,155.59,155.59
2024-01-08 13:01:00,152.72,1578,152.72,152.72,152.72,152.72
2024-01-08 13:02:00,148.56,862,148.56,148.56,148.56,148.56
2024-01-08 13:03:00,147.24,3075,147.24,147.24,147.24,147.24
2024-01-08 13:04:00,150.01,445,150.01,150.01,150.01,150.01
2024-01-08 13:05:00,149.96,3676,149.96,149.96,149.96,149.96
2024-01-08 13:06:00,146.39,725,146.39,146.39,146.39,146.39
2024-01-08 13:07:00,153.84,1428,153.84,153.84,153.84,153.84
2024-01-08 13:08:00,149.43,100,149.43,149.43,149.43,149.43
2024-01-08 13:09:00,154.31,761,154.31,154.31,154.31,154.31
2024-01-08 13:10:00,151.35,100,151.35,151.35,151.35,151.35
2024-01-08 13:11:00,154.61,630,154.61,154.61,154.61,154.61
2024-01-08 13:12:00,148.1,1028,148.1,148.1,148.1,148.1
2024-01-08 13:13:00,149.02,819,149.02,149.02,149.02,149.02
2024-01-08 13:14:00,153.15,2471,153.15,153.15,153.15,153.15
2024-01-08 13:15:00,149.02,616,149.02,149.02,149.02,149.02
2024-01-08 13:16:00,152.55,122,152.55,152.55,152.55,152.55
2024-01-08 13:17:00,148.75,1174,148.75,148.75,148.75,148.75
2024-01-08 13:18:00,148.89,4388,148.89,148.89,148.89,148.89
2024-01-08 13:19:00,149.15,1399,149.15,149.15,149.15,149.15
2024-01-08 13:20:00,149.09,2577,149.09,149.09,149.09,149.09
2024-01-08 13:21:00,149.2,2319,149.2,149.2,149.2,149.2
2024-01-08 13:22:00,149.95,1057,149.95,149.95,149.95,149.95
2024-01-08 13:23:00,153.22,657,153.22,153.22,153.22,153.22
2024-01-08 13:24:00,157.54,1189,157.54,157.54,157.54,157.54
2024-01-08 13:25:00,154.22,132,154.22,154.22,154.22,154.22
2024-01-08 13:26:00,150.64,1040,150.64,150.64,150.64,150.64
2024-01-08 13:27:00,154.45,2334,154.45,154.45,154.45,154.45
2024-01-08 13:28:00,146.58,750,146.58,146.58,146.58,146.58
2024-01-08 13:29:00,151.83,273,151.83,151.83,151.83,151.83
2024-01-08 13:30:00,150.31,1825,150.31,150.31,150.31,150.31
2024-01-08 13:31:00,153.68,1626,153.68,153.68,153.68,153.68
2024-01-08 13:32:00,150.53,895,150.53,150.53,150.53,150.53
2024-01-08 13:33:00,148.2,1128,148.2,148.2,148.2,148.2
2024-01-08 13:34:00,154.83,1635,154.83,154.83,154.83,154.83
2024-01-08 13:35:00,150.74,1040,150.74,150.74,150.74,150.74
2024-01-08 13:36:00,151.36,1172,151.36,151.36,151.36,151.36
2024-01-08 13:37:00,150.67,100,150.67,150.67,150.67,150.67
2024-01-08 13:38:00,149.04,1879,149.04,149.04,149.04,149.04
2024-01-08 13:39:00,154.15,1671,154.15,154.15,154.15,154.15
2024-01-08 13:40:00,149.6,1686,149.6,149.6,149.6,149.6
2024-01-08 13:41:00,151.32,1106,151.32,151.32,151.32,151.32
2024-01-08 13:42:00,155.39,3377,155.39,155.39,155.39,155.39
2024-01-08 13:43:00,154.49,1302,154.49,154.49,154.49,154.49
2024-01-08 13:44:00,154.8,1664,154.8,154.8,154.8,154.8
2024-01-08 13:45:00,149.46,615,149.46,149.46,149.46,149.46
2024-01-08 13:46:00,149.76,295,149.76,149.76,149.76,149.76
2024-01-08 13:47:00,155.31,422,155.31,155.31,155.31,155.31
2024-01-08 13:48:00,150.77,2046,150.77,150.77,150.77,150.77
2024-01-08 13:49:00,153.74,2960,153.74,153.74,153.74,153.74
2024-01-08 13:50:00,152.85,1759,152.85,152.85,152.85,152.85
2024-01-08 13:51:00,153.19,3306,153.19,153.19,153.19,153.19
2024-01-08 13:52:00,152.39,2083,152.39,152.39,152.39,152.39
2024-01-08 13:53:00,152.46,590,152.46,152.46,152.46,152.46
2024-01-08 13:54:00,152.39,1464,152.39,152.39,152.39,152.39
2024-01-08 13:55:00,151.11,865,151.11,151.11,151.11,151.11
2024-01-08 13:56:00,151.19,1752,151.19,151.19,151.19,151.19
2024-01-08 13:57:00,152.65,577,152.65,152.65,152.65,152.65
2024-01-08 13:58:00,152.76,239,152.76,152.76,152.76,152.76
2024-01-08 13:59:00,154.92,1889,154.92,154.92,154.92,154.92
2024-01-08 14:00:00,158.57,1541,158.57,158.57,158.57,158.57
2024-01-08 14:01:00,151.19,2256,151.19,151.19,151.19,151.19
2024-01-08 14:02:00,152.01,487,152.01,152.01,152.01,152.01
2024-01-08 14:03:00,155.33,3071,155.33,155.33,155.33,155.33
2024-01-08 14:04:00,150.43,1236,150.43,150.43,150.43,150.43
2024-01-08 14:05:00,155.6,1093,155.6,155.6,155.6,155.6
2024-01-08 14:06:00,154.27,5015,154.27,154.27,154.27,154.27
2024-01-08 14:07:00,155.01,1431,155.01,155.01,155.01,155.01
2024-01-08 14:08:00,152.54,2192,152.54,152.54,152.54,152.54
2024-01-08 14:09:00,155.78,548,155.78,155.78,155.78,155.78
2024-01-08 14:10:00,154.03,1348,154.03,154.03,154.03,154.03
2024-01-08 14:11:00,153.82,802,153.82,153.82,153.82,153.82
2024-01-08 14:12:00,156.15,487,156.15,156.15,156.15,156.15
2024-01-08 14:13:00,155.99,100,155.99,155.99,155.99,155.99
2024-01-08 14:14:00,150.56,2153,150.56,150.56,150.56,150.56
2024-01-08 14:15:00,152.64,100,152.64,152.64,152.64,152.64
2024-01-08 14:16:00,150.01,889,150.01,150.01,150.01,150.01
2024-01-08 14:17:00,151.91,1211,151.91,151.91,151.91,151.91
2024-01-08 14:18:00,152.85,225,152.85,152.85,152.85,152.85
2024-01-08 14:19:00,149.47,4069,149.47,149.47,149.47,149.47
2024-01-08 14:20:00,160.04,228,160.04,160.04,160.04,160.04
2024-01-08 14:21:00,150.31,3690,150.31,150.31,150.31,150.31
2024-01-08 14:22:00,149.28,122,149.28,149.28,149.28,149.28
2024-01-08 14:23:00,153.41,1997,153.41,153.41,153.41,153.41
2024-01-08 14:24:00,146.68,1372,146.68,146.68,146.68,146.68
2024-01-08 14:25:00,150.22,540,150.22,150.22,150.22,150.22
2024-01-08 14:26:00,153.57,1747,153.57,153.57,153.57,153.57
2024-01-08 14:27:00,149.08,425,149.08,149.08,149.08,149.08
2024-01-08 14:28:00,154.65,3202,154.65,154.65,154.65,154.65
2024-01-08 14:29:00,152.42,1427,152.42,152.42,152.42,152.42
2024-01-08 14:30:00,149.62,1874,149.62,149.62,149.62,149.62
2024-01-08 14:31:00,156.67,498,156.67,156.67,156.67,156.67
2024-01-08 14:32:00,151.25,1904,151.25,151.25,151.25,151.25
2024-01-08 14:33:00,152.49,429,152.49,152.49,152.49,152.49
2024-01-08 14:34:00,148.43,100,148.43,148.43,148.43,148.43
2024-01-08 14:35:00,150.66,3413,150.66,150.66,150.66,150.66
2024-01-08 14:36:00,155.28,100,155.28,155.28,155.28,155.28
2024-01-08 14:37:00,153.85,627,153.85,153.85,153.85,153.85
2024-01-08 14:38:00,158.7,371,158.7,158.7,158.7,158.7
2024-01-08 14:39:00,149.8,1948,149.8,149.8,149.8,149.8
2024-01-08 14:40:00,150.5,458,150.5,150.5,150.5,150.5
2024-01-08 14:41:00,153.84,445,153.84,153.84,153.84,153.84
2024-01-08 14:42:00,151.07,1088,151.07,151.07,151.07,151.07
2024-01-08 14:43:00,154.84,656,154.84,154.84,154.84,154.84
2024-01-08 14:44:00,146.65,1950,146.65,146.65,146.65,146.65
2024-01-08 14:45:00,151.73,4326,151.73,151.73,151.73,151.73
2024-01-08 14:46:00,146.57,149,146.57,146.57,146.57,146.57
2024-01-08 14:47:00,148.3,346,148.3,148.3,148.3,148.3
2024-01-08 14:48:00,149.9,1765,149.9,149.9,149.9,149.9
2024-01-08 14:49:00,151.99,1260,151.99,151.99,151.99,151.99
2024-01-08 14:50:00,152.46,937,152.46,152.46,152.46,152.46
2024-01-08 14:51:00,156.35,2677,156.35,156.35,156.35,156.35
2024-01-08 14:52:00,152.59,100,152.59,152.59,152.59,152.59
2024-01-08 14:53:00,149.63,2342,149.63,149.63,149.63,149.63
2024-01-08 14:54:00,147.17,1639,147.17,147.17,147.17,147.17
2024-01-08 14:55:00,151.13,439,151.13,151.13,151.13,151.13
2024-01-08 14:56:00,155.34,10000,155.34,155.34,155.34,155.34
2024-01-08 14:57:00,148.87,1328,148.87,148.87,148.87,148.87
2024-01-08 14:58:00,155.1,2353,155.1,155.1,155.1,155.1
2024-01-08 14:59:00,156.69,3125,156.69,156.69,156.69,156.69
2024-01-08 15:00:00,146.79,6562,146.79,146.79,146.79,146.79
2024-01-08 15:01:00,148.37,1142,148.37,148.37,148.37,148.37
2024-01-08 15:02:00,151.14,2100,151.14,151.14,151.14,151.14
2024-01-08 15:03:00,156.13,2023,156.13,156.13,156.13,156.13
2024-01-08 15:04:00,154.48,2022,154.48,154.48,154.48,154.48
2024-01-08 15:05:00,151.23,2581,151.23,151.23,151.23,151.23
2024-01-08 15:06:00,149.45,4875,149.45,149.45,149.45,149.45
2024-01-08 15:07:00,151.04,1506,151.04,151.04,151.04,151.04
2024-01-08 15:08:00,152.28,1597,152.28,152.28,152.28,152.28
2024-01-08 15:09:00,152.37,100,152.37,152.37,152.37,152.37
2024-01-08 15:10:00,149.02,387,149.02,149.02,149.02,149.02
2024-01-08 15:11:00,149.51,3130,149.51,149.51,149.51,149.51
2024-01-08 15:12:00,153.85,248,153.85,153.85,153.85,153.85
2024-01-08 15:13:00,153.53,5174,153.53,153.53,153.53,153.53
2024-01-08 15:14:00,156.36,1233,156.36,156.36,156.36,156.36
2024-01-08 15:15:00,150.96,2138,150.96,150.96,150.96,150.96
2024-01-08 15:16:00,154.95,1935,154.95,154.95,154.95,154.95
2024-01-08 15:17:00,147.91,6945,147.91,147.91,147.91,147.91
2024-01-08 15:18:00,148.58,455,148.58,148.58,148.58,148.58
2024-01-08 15:19:00,154.48,8060,154.48,154.48,154.48,154.48
2024-01-08 15:20:00,150.27,176,150.27,150.27,150.27,150.27
2024-01-08 15:21:00,155.11,3320,155.11,155.11,155.11,155.11
2024-01-08 15:22:00,152.94,118,152.94,152.94,152.94,152.94
2024-01-08 15:23:00,154.3,414,154.3,154.3,154.3,154.3
2024-01-08 15:24:00,150.25,100,150.25,150.25,150.25,150.25
2024-01-08 15:25:00,152.19,10000,152.19,152.19,152.19,152.19
2024-01-08 15:26:00,153.8,7088,153.8,153.8,153.8,153.8
2024-01-08 15:27:00,152.46,7642,152.46,152.46,152.46,152.46
2024-01-08 15:28:00,155.16,3705,155.16,155.16,155.16,155.16
2024-01-08 15:29:00,150.49,3497,150.49,150.49,150.49,150.49
2024-01-08 15:30:00,147.9,4569,147.9,147.9,147.9,147.9
2024-01-09 09:15:00,154.08,3190,154.08,154.08,154.08,154.08
2024-01-09 09:16:00,150.39,1134,150.39,150.39,150.39,150.39
2024-01-09 09:17:00,151.43,705,151.43,151.43,151.43,151.43
2024-01-09 09:18:00,154.99,331,154.99,154.99,154.99,154.99
2024-01-09 09:19:00,155.21,301,155.21,155.21,155.21,155.21
2024-01-09 09:20:00,152.93,1356,152.93,152.93,152.93,152.93
2024-01-09 09:21:00,150.28,3547,150.28,150.28,150.28,150.28
2024-01-09 09:22:00,159.1,750,159.1,159.1,159.1,159.1
2024-01-09 09:23:00,156.02,1922,156.02,156.02,156.02,156.02
2024-01-09 09:24:00,150.41,6735,150.41,150.41,150.41,150.41
2024-01-09 09:25:00,157.0,4848,157.0,157.0,157.0,157.0
2024-01-09 09:26:00,149.02,1563,149.02,149.02,149.02,149.02
2024-01-09 09:27:00,151.65,2229,151.65,151.65,151.65,151.65
2024-01-09 09:28:00,151.71,3083,151.71,151.71,151.71,151.71
2024-01-09 09:29:00,152.22,4745,152.22,152.22,152.22,152.22
2024-01-09 09:30:00,152.65,5795,152.65,152.65,152.65,152.65
2024-01-09 09:31:00,153.81,10000,153.81,153.81,153.81,153.81
2024-01-09 09:32:00,152.08,318,152.08,152.08,152.08,152.08
2024-01-09 09:33:00,153.31,9676,153.31,153.31,153.31,153.31
2024-01-09 09:34:00,156.63,1520,156.63,156.63,156.63,156.63
2024-01-09 09:35:00,150.32,1965,150.32,150.32,150.32,150.32
2024-01-09 09:36:00,159.96,891,159.96,159.96,159.96,159.96
2024-01-09 09:37:00,147.62,1788,147.62,147.62,147.62,147.62
2024-01-09 09:38:00,148.6,1607,148.6,148.6,148.6,148.6
2024-01-09 09:39:00,156.87,5374,156.87,156.87,156.87,156.87
2024-01-09 09:40:00,156.28,2639,156.28,156.28,156.28,156.28
2024-01-09 09:41:00,153.38,1129,153.38,153.38,153.38,153.38
2024-01-09 09:42:00,152.55,334,152.55,152.55,152.55,152.55
2024-01-09 09:43:00,156.92,9023,156.92,156.92,156.92,156.92
2024-01-09 09:44:00,160.11,10000,160.11,160.11,160.11,160.11
2024-01-09 09:45:00,156.26,260,156.26,156.26,156.26,156.26
2024-01-09 09:46:00,152.78,2636,152.78,152.78,152.78,152.78
2024-01-09 09:47:00,151.74,4845,151.74,151.74,151.74,151.74
2024-01-09 09:48:00,149.45,2048,149.45,149.45,149.45,149.45
2024-01-09 09:49:00,155.87,2077,155.87,155.87,155.87,155.87
2024-01-09 09:50:00,150.58,987,150.58,150.58,150.58,150.58
2024-01-09 09:51:00,151.13,565,151.13,151.13,151.13,151.13
2024-01-09 09:52:00,148.5,2973,148.5,148.5,148.5,148.5
2024-01-09 09:53:00,155.04,499,155.04,155.04,155.04,155.04
2024-01-09 09:54:00,156.1,1406,156.1,156.1,156.1,156.1
2024-01-09 09:55:00,153.49,1716,153.49,153.49,153.49,153.49
2024-01-09 09:56:00,153.34,4978,153.34,153.34,153.34,153.34
2024-01-09 09:57:00,148.26,192,148.26,148.26,148.26,148.26
2024-01-09 09:58:00,156.64,702,156.64,156.64,156.64,156.64
2024-01-09 09:59:00,155.48,580,155.48,155.48,155.48,155.48
2024-01-09 10:00:00,154.64,2604,154.64,154.64,154.64,154.64
2024-01-09 10:01:00,151.98,1867,151.98,151.98,151.98,151.98
2024-01-09 10:02:00,149.48,2293,149.48,149.48,149.48,149.48
2024-01-09 10:03:00,151.51,708,151.51,151.51,151.51,151.51
2024-01-09 10:04:00,151.4,1735,151.4,151.4,151.4,151.4
2024-01-09 10:05:00,148.8,2539,148.8,148.8,148.8,148.8
2024-01-09 10:06:00,152.59,531,152.59,152.59,152.59,152.59
2024-01-09 10:07:00,148.91,403,148.91,148.91,148.91,148.91
2024-01-09 10:08:00,151.92,4126,151.92,151.92,151.92,151.92
2024-01-09 10:09:00,146.36,3099,146.36,146.36,146.36,146.36
2024-01-09 10:10:00,148.28,348,148.28,148.28,148.28,148.28
2024-01-09 10:11:00,148.46,1696,148.46,148.46,148.46,148.46
2024-01-09 10:12:00,154.63,102,154.63,154.63,154.63,154.63
2024-01-09 10:13:00,151.3,4145,151.3,151.3,151.3,151.3
2024-01-09 10:14:00,156.72,441,156.72,156.72,156.72,156.72
2024-01-09 10:15:00,149.41,286,149.41,149.41,149.41,149.41
2024-01-09 10:16:00,145.65,1059,145.65,145.65,145.65,145.65
2024-01-09 10:17:00,146.57,524,146.57,146.57,146.57,146.57
2024-01-09 10:18:00,154.02,320,154.02,154.02,154.02,154.02
2024-01-09 10:19:00,154.33,668,154.33,154.33,154.33,154.33
2024-01-09 10:20:00,152.56,1117,152.56,152.56,152.56,152.56
2024-01-09 10:21:00,150.96,2391,150.96,150.96,150.96,150.96
2024-01-09 10:22:00,148.81,1191,148.81,148.81,148.81,148.81
2024-01-09 10:23:00,154.28,1487,154.28,154.28,154.28,154.28
2024-01-09 10:24:00,152.95,1696,152.95,152.95,152.95,152.95
2024-01-09 10:25:00,151.18,607,151.18,151.18,151.18,151.18
2024-01-09 10:26:00,147.99,1340,147.99,147.99,147.99,147.99
2024-01-09 10:27:00,154.63,435,154.63,154.63,154.63,154.63
2024-01-09 10:28:00,151.53,2366,151.53,151.53,151.53,151.53
2024-01-09 10:29:00,147.75,1418,147.75,147.75,147.75,147.75
2024-01-09 10:30:00,148.59,171,148.59,148.59,148.59,148.59
2024-01-09 10:31:00,152.4,1103,152.4,152.4,152.4,152.4
2024-01-09 10:32:00,152.03,823,152.03,152.03,152.03,152.03
2024-01-09 10:33:00,151.11,613,151.11,151.11,151.11,151.11
2024-01-09 10:34:00,154.83,2818,154.83,154.83,154.83,154.83
2024-01-09 10:35:00,150.78,116,150.78,150.78,150.78,150.78
2024-01-09 10:36:00,153.29,1772,153.29,153.29,153.29,153.29
2024-01-09 10:37:00,153.52,1442,153.52,153.52,153.52,153.52
2024-01-09 10:38:00,151.21,2645,151.21,151.21,151.21,151.21
2024-01-09 10:39:00,149.83,1849,149.83,149.83,149.83,149.83
2024-01-09 10:40:00,150.46,618,150.46,150.46,150.46,150.46
2024-01-09 10:41:00,152.79,971,152.79,152.79,152.79,152.79
2024-01-09 10:42:00,146.75,532,146.75,146.75,146.75,146.75
2024-01-09 10:43:00,152.9,2925,152.9,152.9,152.9,152.9
2024-01-09 10:44:00,148.54,1787,148.54,148.54,148.54,148.54
2024-01-09 10:45:00,151.0,100,151.0,151.0,151.0,151.0
2024-01-09 10:46:00,151.14,3501,151.14,151.14,151.14,151.14
2024-01-09 10:47:00,151.26,2046,151.26,151.26,151.26,151.26
2024-01-09 10:48:00,155.45,847,155.45,155.45,155.45,155.45
2024-01-09 10:49:00,151.32,4244,151.32,151.32,151.32,151.32
2024-01-09 10:50:00,143.22,2306,143.22,143.22,143.22,143.22
2024-01-09 10:51:00,152.63,297,152.63,152.63,152.63,152.63
2024-01-09 10:52:00,153.74,2097,153.74,153.74,153.74,153.74
2024-01-09 10:53:00,158.65,2658,158.65,158.65,158.65,158.65
2024-01-09 10:54:00,147.98,572,147.98,147.98,147.98,147.98
2024-01-09 10:55:00,152.93,100,152.93,152.93,152.93,152.93
2024-01-09 10:56:00,152.93,213,152.93,152.93,152.93,152.93
2024-01-09 10:57:00,150.91,1091,150.91,150.91,150.91,150.91
2024-01-09 10:58:00,150.49,2340,150.49,150.49,150.49,150.49
2024-01-09 10:59:00,149.08,254,149.08,149.08,149.08,149.08
2024-01-09 11:00:00,145.67,2041,145.67,145.67,145.67,145.67
2024-01-09 11:01:00,146.0,280,146.0,146.0,146.0,146.0
2024-01-09 11:02:00,152.99,826,152.99,152.99,152.99,152.99
2024-01-09 11:03:00,147.63,1631,147.63,147.63,147.63,147.63
2024-01-09 11:04:00,150.16,1014,150.16,150.16,150.16,150.16
2024-01-09 11:05:00,149.21,1397,149.21,149.21,149.21,149.21
2024-01-09 11:06:00,154.43,1826,154.43,154.43,154.43,154.43
2024-01-09 11:07:00,148.13,2931,148.13,148.13,148.13,148.13
2024-01-09 11:08:00,152.24,4022,152.24,152.24,152.24,152.24
2024-01-09 11:09:00,155.63,909,155.63,155.63,155.63,155.63
2024-01-09 11:10:00,153.02,716,153.02,153.02,153.02,153.02
2024-01-09 11:11:00,153.61,646,153.61,153.61,153.61,153.61
2024-01-09 11:12:00,149.23,100,149.23,149.23,149.23,149.23
2024-01-09 11:13:00,153.59,2145,153.59,153.59,153.59,153.59
2024-01-09 11:14:00,153.46,438,153.46,153.46,153.46,153.46
2024-01-09 11:15:00,151.36,186,151.36,151.36,151.36,151.36
2024-01-09 11:16:00,151.55,1329,151.55,151.55,151.55,151.55
2024-01-09 11:17:00,151.12,1535,151.12,151.12,151.12,151.12
2024-01-09 11:18:00,147.56,347,147.56,147.56,147.56,147.56
2024-01-09 11:19:00,149.25,297,149.25,149.25,149.25,149.25
2024-01-09 11:20:00,154.41,2935,154.41,154.41,154.41,154.41
2024-01-09 11:21:00,153.67,1679,153.67,153.67,153.67,153.67
2024-01-09 11:22:00,153.87,873,153.87,153.87,153.87,153.87
2024-01-09 11:23:00,148.89,4713,148.89,148.89,148.89,148.89
2024-01-09 11:24:00,153.69,3476,153.69,153.69,153.69,153.69
2024-01-09 11:25:00,155.48,8140,155.48,155.48,155.48,155.48
2024-01-09 11:26:00,151.64,1101,151.64,151.64,151.64,151.64
2024-01-09 11:27:00,150.38,879,150.38,150.38,150.38,150.38
2024-01-09 11:28:00,152.67,1830,152.67,152.67,152.67,152.67
2024-01-09 11:29:00,153.05,1590,153.05,153.05,153.05,153.05
2024-01-09 11:30:00,152.63,4035,152.63,152.63,152.63,152.63
2024-01-09 11:31:00,154.99,143,154.99,154.99,154.99,154.99
2024-01-09 11:32:00,147.61,299,147.61,147.61,147.61,147.61
2024-01-09 11:33:00,151.4,948,151.4,151.4,151.4,151.4
2024-01-09 11:34:00,148.65,569,148.65,148.65,148.65,148.65
2024-01-09 11:35:00,147.17,494,147.17,147.17,147.17,147.17
2024-01-09 11:36:00,154.62,509,154.62,154.62,154.62,154.62
2024-01-09 11:37:00,153.9,1870,153.9,153.9,153.9,153.9
2024-01-09 11:38:00,148.76,435,148.76,148.76,148.76,148.76
2024-01-09 11:39:00,155.92,903,155.92,155.92,155.92,155.92
2024-01-09 11:40:00,148.84,833,148.84,148.84,148.84,148.84
2024-01-09 11:41:00,151.03,880,151.03,151.03,151.03,151.03
2024-01-09 11:42:00,154.33,1512,154.33,154.33,154.33,154.33
2024-01-09 11:43:00,156.79,1169,156.79,156.79,156.79,156.79
2024-01-09 11:44:00,150.05,3278,150.05,150.05,150.05,150.05
2024-01-09 11:45:00,155.6,1322,155.6,155.6,155.6,155.6
2024-01-09 11:46:00,155.54,968,155.54,155.54,155.54,155.54
2024-01-09 11:47:00,153.56,1462,153.56,153.56,153.56,153.56
2024-01-09 11:48:00,147.91,100,147.91,147.91,147.91,147.91
2024-01-09 11:49:00,148.61,468,148.61,148.61,148.61,148.61
2024-01-09 11:50:00,150.69,810,150.69,150.69,150.69,150.69
2024-01-09 11:51:00,153.98,168,153.98,153.98,153.98,153.98
2024-01-09 11:52:00,153.11,1922,153.11,153.11,153.11,153.11
2024-01-09 11:53:00,161.19,2262,161.19,161.19,161.19,161.19
2024-01-09 11:54:00,151.82,288,151.82,151.82,151.82,151.82
2024-01-09 11:55:00,147.66,304,147.66,147.66,147.66,147.66
2024-01-09 11:56:00,154.04,100,154.04,154.04,154.04,154.04
2024-01-09 11:57:00,149.11,380,149.11,149.11,149.11,149.11
2024-01-09 11:58:00,151.8,1316,151.8,151.8,151.8,151.8
2024-01-09 11:59:00,151.25,560,151.25,151.25,151.25,151.25
2024-01-09 12:00:00,155.33,1294,155.33,155.33,155.33,155.33
2024-01-09 12:01:00,158.29,1691,158.29,158.29,158.29,158.29
2024-01-09 12:02:00,152.12,2139,152.12,152.12,152.12,152.12
2024-01-09 12:03:00,153.01,678,153.01,153.01,153.01,153.01
2024-01-09 12:04:00,153.33,958,153.33,153.33,153.33,153.33
2024-01-09 12:05:00,156.98,1777,156.98,156.98,156.98,156.98
2024-01-09 12:06:00,151.4,471,151.4,151.4,151.4,151.4
2024-01-09 12:07:00,148.37,920,148.37,148.37,148.37,148.37
2024-01-09 12:08:00,151.17,2177,151.17,151.17,151.17,151.17
2024-01-09 12:09:00,155.62,100,155.62,155.62,155.62,155.62
2024-01-09 12:10:00,147.45,1784,147.45,147.45,147.45,147.45
2024-01-09 12:11:00,155.09,1009,155.09,155.09,155.09,155.09
2024-01-09 12:12:00,147.07,1489,147.07,147.07,147.07,147.07
2024-01-09 12:13:00,151.19,839,151.19,151.19,151.19,151.19
2024-01-09 12:14:00,155.58,498,155.58,155.58,155.58,155.58
2024-01-09 12:15:00,149.3,691,149.3,149.3,149.3,149.3
2024-01-09 12:16:00,145.74,100,145.74,145.74,145.74,145.74
2024-01-09 12:17:00,148.88,197,148.88,148.88,148.88,148.88
2024-01-09 12:18:00,147.47,789,147.47,147.47,147.47,147.47
2024-01-09 12:19:00,149.14,693,149.14,149.14,149.14,149.14
2024-01-09 12:20:00,149.82,1911,149.82,149.82,149.82,149.82
2024-01-09 12:21:00,145.25,100,145.25,145.25,145.25,145.25
2024-01-09 12:22:00,159.79,736,159.79,159.79,159.79,159.79
2024-01-09 12:23:00,148.22,261,148.22,148.22,148.22,148.22
2024-01-09 12:24:00,150.92,216,150.92,150.92,150.92,150.92
2024-01-09 12:25:00,150.19,139,150.19,150.19,150.19,150.19
2024-01-09 12:26:00,151.5,139,151.5,151.5,151.5,151.5
2024-01-09 12:27:00,152.14,369,152.14,152.14,152.14,152.14
2024-01-09 12:28:00,145.59,100,145.59,145.59,145.59,145.59
2024-01-09 12:29:00,149.0,502,149.0,149.0,149.0,149.0
2024-01-09 12:30:00,147.05,100,147.05,147.05,147.05,147.05
2024-01-09 12:31:00,158.28,2964,158.28,158.28,158.28,158.28
2024-01-09 12:32:00,148.67,766,148.67,148.67,148.67,148.67
2024-01-09 12:33:00,148.18,274,148.18,148.18,148.18,148.18
2024-01-09 12:34:00,156.47,629,156.47,156.47,156.47,156.47
2024-01-09 12:35:00,151.84,1475,151.84,151.84,151.84,151.84
2024-01-09 12:36:00,154.25,500,154.25,154.25,154.25,154.25
2024-01-09 12:37:00,156.88,1933,156.88,156.88,156.88,156.88
2024-01-09 12:38:00,145.18,1260,145.18,145.18,145.18,145.18
2024-01-09 12:39:00,149.54,1807,149.54,149.54,149.54,149.54
2024-01-09 12:40:00,148.85,217,148.85,148.85,148.85,148.85
2024-01-09 12:41:00,147.12,174,147.12,147.12,147.12,147.12
2024-01-09 12:42:00,148.4,544,148.4,148.4,148.4,148.4
2024-01-09 12:43:00,151.71,446,151.71,151.71,151.71,151.71
2024-01-09 12:44:00,156.22,488,156.22,156.22,156.22,156.22
2024-01-09 12:45:00,149.55,654,149.55,149.55,149.55,149.55
2024-01-09 12:46:00,147.85,100,147.85,147.85,147.85,147.85
2024-01-09 12:47:00,147.7,260,147.7,147.7,147.7,147.7
2024-01-09 12:48:00,150.28,357,150.28,150.28,150.28,150.28
2024-01-09 12:49:00,151.5,100,151.5,151.5,151.5,151.5
2024-01-09 12:50:00,152.16,2060,152.16,152.16,152.16,152.16
2024-01-09 12:51:00,153.0,1413,153.0,153.0,153.0,153.0
2024-01-09 12:52:00,150.84,167,150.84,150.84,150.84,150.84
2024-01-09 12:53:00,148.87,731,148.87,148.87,148.87,148.87
2024-01-09 12:54:00,153.04,121,153.04,153.04,153.04,153.04
2024-01-09 12:55:00,149.18,138,149.18,149.18,149.18,149.18
2024-01-09 12:56:00,150.18,967,150.18,150.18,150.18,150.18
2024-01-09 12:57:00,148.37,616,148.37,148.37,148.37,148.37
2024-01-09 12:58:00,150.92,992,150.92,150.92,150.92,150.92
2024-01-09 12:59:00,153.49,517,153.49,153.49,153.49,153.49
2024-01-09 13:00:00,148.94,636,148.94,148.94,148.94,148.94
2024-01-09 13:01:00,151.79,2163,151.79,151.79,151.79,151.79
2024-01-09 13:02:00,151.37,7245,151.37,151.37,151.37,151.37
2024-01-09 13:03:00,154.07,803,154.07,154.07,154.07,154.07
2024-01-09 13:04:00,150.78,771,150.78,150.78,150.78,150.78
2024-01-09 13:05:00,150.17,1594,150.17,150.17,150.17,150.17
2024-01-09 13:06:00,153.69,662,153.69,153.69,153.69,153.69
2024-01-09 13:07:00,146.47,131,146.47,146.47,146.47,146.47
2024-01-09 13:08:00,155.19,598,155.19,155.19,155.19,155.19
2024-01-09 13:09:00,147.5,630,147.5,147.5,147.5,147.5
2024-01-09 13:10:00,156.55,1074,156.55,156.55,156.55,156.55
2024-01-09 13:11:00,159.63,3792,159.63,159.63,159.63,159.63
2024-01-09 13:12:00,151.94,2882,151.94,151.94,151.94,151.94
